Race_Name,Name,Season,Age,Rank,Team_Name,UCI
paris-roubaix,pierre-barbier,2021,24,DNF,delko-2021,0
paris-roubaix,dusan-rajovic,2021,23,DNF,delko-2021,0
paris-roubaix,clement-carisey,2021,29,DNF,delko-2021,0
paris-roubaix,julien-trarieux,2021,29,DNF,delko-2021,0
paris-roubaix,alexandre-delettre,2021,23,DNF,delko-2021,0
paris-roubaix,august-jensen,2021,30,DNF,delko-2021,0
paris-roubaix,jens-debusschere,2021,32,DNF,b-b-hotels-pb-ktm-2021,0
paris-roubaix,quentin-jauregui,2021,27,DNF,b-b-hotels-pb-ktm-2021,0
paris-roubaix,jeremy-lecroq,2021,26,DNF,b-b-hotels-pb-ktm-2021,0
paris-roubaix,jonas-van-genechten,2021,35,DNF,b-b-hotels-pb-ktm-2021,0
paris-roubaix,philippe-gilbert,2019,36,1,deceuninck-quick-step-2019,500
paris-roubaix,nils-politt,2019,25,2,team-katusha-alpecin-2019,400
paris-roubaix,yves-lampaert,2019,28,3,deceuninck-quick-step-2019,325
paris-roubaix,sep-vanmarcke,2019,30,4,ef-education-first-2019,275
paris-roubaix,peter-sagan,2019,29,5,bora-hansgrohe-2019,225
paris-roubaix,florian-senechal,2019,25,6,deceuninck-quick-step-2019,175
paris-roubaix,mike-teunissen,2019,26,7,team-jumbo-visma-2019,150
paris-roubaix,zdenek-stybar,2019,33,8,deceuninck-quick-step-2019,125
paris-roubaix,edvaldas-siskevicius,2019,30,9,delko-marseille-provence-2019,100
paris-roubaix,sebastian-langeveld,2019,34,10,ef-education-first-2019,85
paris-roubaix,stefan-kung,2019,25,11,groupama-fdj-2019,70
paris-roubaix,greg-van-avermaet,2019,33,12,ccc-team-2019,60
paris-roubaix,oliver-naesen,2019,28,13,ag2r-la-mondiale-2019,50
paris-roubaix,heinrich-haussler,2019,35,14,bahrain-merida-2019,40
paris-roubaix,adrien-petit,2019,28,15,team-total-direct-energie-2019,35
paris-roubaix,marco-haller,2019,28,16,team-katusha-alpecin-2019,30
paris-roubaix,arnaud-demare,2019,27,17,groupama-fdj-2019,30
paris-roubaix,anthony-turgis,2019,24,18,team-total-direct-energie-2019,30
paris-roubaix,hugo-hofstetter,2019,25,19,cofidis-solutions-credits-2019,30
paris-roubaix,bert-de-backer,2019,35,20,vital-concept-bb-hotels-2019,30
paris-roubaix,dylan-van-baarle,2019,26,21,team-sky-2019,20
paris-roubaix,wout-van-aert,2019,24,22,team-jumbo-visma-2019,20
paris-roubaix,stijn-vandenbergh,2019,34,23,ag2r-la-mondiale-2019,20
paris-roubaix,marcus-burghardt,2019,35,24,bora-hansgrohe-2019,20
paris-roubaix,laurens-de-vreese,2019,30,25,astana-pro-team-2019,20
paris-roubaix,frederik-backaert,2019,29,26,wanty-gobert-cycling-team-2019,20
paris-roubaix,jasper-stuyven,2019,26,27,trek-segafredo-2019,20
paris-roubaix,john-degenkolb,2019,30,28,trek-segafredo-2019,20
paris-roubaix,jens-keukeleire,2019,30,29,lotto-soudal-2019,20
paris-roubaix,kristijan-koren,2019,32,30,bahrain-merida-2019,20
paris-roubaix,davide-ballerini,2019,24,31,astana-pro-team-2019,10
paris-roubaix,luke-rowe,2019,29,32,team-sky-2019,10
paris-roubaix,christophe-laporte,2019,26,33,cofidis-solutions-credits-2019,10
paris-roubaix,mads-wurtz-schmidt,2019,25,34,team-katusha-alpecin-2019,10
paris-roubaix,marc-sarreau,2019,25,35,groupama-fdj-2019,10
paris-roubaix,nico-denz,2019,25,36,ag2r-la-mondiale-2019,10
paris-roubaix,tom-devriendt,2019,27,37,wanty-gobert-cycling-team-2019,10
paris-roubaix,wesley-kreder,2019,28,38,wanty-gobert-cycling-team-2019,10
paris-roubaix,rudiger-selig,2019,30,39,bora-hansgrohe-2019,10
paris-roubaix,maarten-wynants,2019,36,40,team-jumbo-visma-2019,10
paris-roubaix,ivan-garcia-cortina,2019,23,41,bahrain-merida-2019,10
paris-roubaix,guillaume-van-keirsbulck,2019,28,42,ccc-team-2019,10
paris-roubaix,matteo-trentin,2019,29,43,mitchelton-scott-2019,10
paris-roubaix,nikias-arndt,2019,27,44,team-sunweb-2019,10
paris-roubaix,edvald-boasson-hagen,2019,31,45,team-dimension-data-2019,10
paris-roubaix,clement-russo,2019,24,46,team-arkea-samsic-2019,10
paris-roubaix,nathan-van-hooydonck,2019,23,47,ccc-team-2019,10
paris-roubaix,damien-touze,2019,22,48,cofidis-solutions-credits-2019,10
paris-roubaix,koen-de-kort,2019,36,49,trek-segafredo-2019,10
paris-roubaix,kasper-asgreen,2019,24,50,deceuninck-quick-step-2019,10
paris-roubaix,mads-pedersen,2019,23,51,trek-segafredo-2019,5
paris-roubaix,timothy-dupont,2019,31,52,wanty-gobert-cycling-team-2019,5
paris-roubaix,andreas-schillinger,2019,35,53,bora-hansgrohe-2019,5
paris-roubaix,cyril-lemoine,2019,36,54,cofidis-solutions-credits-2019,5
paris-roubaix,edward-theuns,2019,27,55,trek-segafredo-2019,5
paris-roubaix,alexander-kristoff,2019,31,56,uae-team-emirates-2019,3
paris-roubaix,silvan-dillier,2019,28,57,ag2r-la-mondiale-2019,3
paris-roubaix,reto-hollenstein,2019,33,58,team-katusha-alpecin-2019,3
paris-roubaix,boris-vallee,2019,25,59,wanty-gobert-cycling-team-2019,3
paris-roubaix,matti-breschel,2019,34,60,ef-education-first-2019,3
paris-roubaix,reinardt-janse-van-rensburg,2019,30,61,team-dimension-data-2019,0
paris-roubaix,cees-bol,2019,23,62,team-sunweb-2019,0
paris-roubaix,pascal-eenkhoorn,2019,22,63,team-jumbo-visma-2019,0
paris-roubaix,julien-duval,2019,28,64,ag2r-la-mondiale-2019,0
paris-roubaix,olivier-le-gac,2019,25,65,groupama-fdj-2019,0
paris-roubaix,bernhard-eisel,2019,38,66,team-dimension-data-2019,0
paris-roubaix,jimmy-turgis,2019,27,67,vital-concept-bb-hotels-2019,0
paris-roubaix,dorian-godon,2019,22,68,ag2r-la-mondiale-2019,0
paris-roubaix,robert-stannard,2019,20,69,mitchelton-scott-2019,0
paris-roubaix,matej-mohoric,2019,24,70,bahrain-merida-2019,0
paris-roubaix,julien-trarieux,2019,26,71,delko-marseille-provence-2019,0
paris-roubaix,jeremy-lecroq,2019,24,72,vital-concept-bb-hotels-2019,0
paris-roubaix,imanol-erviti,2019,35,73,movistar-team-2019,0
paris-roubaix,lars-boom,2019,33,74,roompot-charles-2019,0
paris-roubaix,roy-curvers,2019,39,75,team-sunweb-2019,0
paris-roubaix,mitchell-docker,2019,32,76,ef-education-first-2019,0
paris-roubaix,lukasz-wisniowski,2019,27,77,ccc-team-2019,0
paris-roubaix,hugo-houle,2019,28,78,astana-pro-team-2019,0
paris-roubaix,stan-dewulf,2019,21,79,lotto-soudal-2019,0
paris-roubaix,michael-schar,2019,32,80,ccc-team-2019,0
paris-roubaix,ignatas-konovalovas,2019,33,81,groupama-fdj-2019,0
paris-roubaix,ian-stannard,2019,31,82,team-sky-2019,0
paris-roubaix,benoit-jarrier,2019,30,83,team-arkea-samsic-2019,0
paris-roubaix,gianni-moscon,2019,24,84,team-sky-2019,0
paris-roubaix,rick-zabel,2019,25,85,team-katusha-alpecin-2019,0
paris-roubaix,julien-vermote,2019,29,86,team-dimension-data-2019,0
paris-roubaix,jan-tratnik,2019,29,87,bahrain-merida-2019,0
paris-roubaix,franck-bonnamour,2019,23,88,team-arkea-samsic-2019,0
paris-roubaix,timo-roosen,2019,26,89,team-jumbo-visma-2019,0
paris-roubaix,corentin-ermenault,2019,23,90,vital-concept-bb-hotels-2019,0
paris-roubaix,lars-ytting-bak,2019,39,91,team-dimension-data-2019,0
paris-roubaix,alexandre-pichot,2019,36,92,team-total-direct-energie-2019,0
paris-roubaix,boy-van-poppel,2019,31,93,roompot-charles-2019,0
paris-roubaix,thomas-scully,2019,29,94,ef-education-first-2019,0
paris-roubaix,owain-doull,2019,25,95,team-sky-2019,0
paris-roubaix,ryan-mullen,2019,24,96,trek-segafredo-2019,0
paris-roubaix,kris-boeckmans,2019,32,97,vital-concept-bb-hotels-2019,0
paris-roubaix,michael-hepburn,2019,27,98,mitchelton-scott-2019,0
paris-roubaix,edoardo-affini,2019,22,99,mitchelton-scott-2019,0
paris-roubaix,filippo-fortin,2019,30,100,cofidis-solutions-credits-2019,0
paris-roubaix,alan-riou,2019,22,OTL,team-arkea-samsic-2019,0
paris-roubaix,callum-scotson,2019,22,OTL,mitchelton-scott-2019,0
paris-roubaix,alex-kirsch,2019,26,OTL,trek-segafredo-2019,0
paris-roubaix,rasmus-tiller,2019,22,OTL,team-dimension-data-2019,0
paris-roubaix,max-walscheid,2019,25,OTL,team-sunweb-2019,0
paris-roubaix,eduardo-sepulveda,2019,27,OTL,movistar-team-2019,0
paris-roubaix,jesper-asselman,2019,29,OTL,roompot-charles-2019,0
paris-roubaix,joseph-areruya,2019,23,OTL,delko-marseille-provence-2019,0
paris-roubaix,przemyslaw-kasperkiewicz,2019,25,OTL,delko-marseille-provence-2019,0
paris-roubaix,jonas-van-genechten,2019,32,OTL,vital-concept-bb-hotels-2019,0
paris-roubaix,alexis-gougeard,2019,26,DNF,ag2r-la-mondiale-2019,0
paris-roubaix,gijs-van-hoecke,2019,27,DNF,ccc-team-2019,0
paris-roubaix,kamil-gradek,2019,28,DNF,ccc-team-2019,0
paris-roubaix,bram-welten,2019,22,DNF,team-arkea-samsic-2019,0
paris-roubaix,brice-feillu,2019,33,DNF,team-arkea-samsic-2019,0
paris-roubaix,andre-greipel,2019,36,DNF,team-arkea-samsic-2019,0
paris-roubaix,kenneth-van-bilsen,2019,28,DNF,cofidis-solutions-credits-2019,0
paris-roubaix,bert-van-lerberghe,2019,26,DNF,cofidis-solutions-credits-2019,0
paris-roubaix,damien-gaudin,2019,32,DNF,team-total-direct-energie-2019,0
paris-roubaix,pim-ligthart,2019,30,DNF,team-total-direct-energie-2019,0
paris-roubaix,romain-cardis,2019,26,DNF,team-total-direct-energie-2019,0
paris-roubaix,yohann-gene,2019,37,DNF,team-total-direct-energie-2019,0
paris-roubaix,jacopo-guarnieri,2019,31,DNF,groupama-fdj-2019,0
paris-roubaix,ramon-sinkeldam,2019,30,DNF,groupama-fdj-2019,0
paris-roubaix,luka-mezgec,2019,30,DNF,mitchelton-scott-2019,0
paris-roubaix,jack-bauer,2019,34,DNF,mitchelton-scott-2019,0
paris-roubaix,jens-debusschere,2019,29,DNF,team-katusha-alpecin-2019,0
paris-roubaix,jenthe-biermans,2019,23,DNF,team-katusha-alpecin-2019,0
paris-roubaix,sven-erik-bystrom,2019,27,DNF,uae-team-emirates-2019,0
paris-roubaix,marco-marcato,2019,35,DNF,uae-team-emirates-2019,0
paris-roubaix,tom-bohli,2019,25,DNF,uae-team-emirates-2019,0
paris-roubaix,vegard-stake-laengen,2019,30,DNF,uae-team-emirates-2019,0
paris-roubaix,jasper-philipsen,2019,21,DNF,uae-team-emirates-2019,0
paris-roubaix,jay-robert-thomson,2019,33,DNF,team-dimension-data-2019,0
paris-roubaix,iljo-keisse,2019,36,DNF,deceuninck-quick-step-2019,0
paris-roubaix,tim-declercq,2019,30,DNF,deceuninck-quick-step-2019,0
paris-roubaix,danny-van-poppel,2019,25,DNF,team-jumbo-visma-2019,0
paris-roubaix,taco-van-der-hoorn,2019,25,DNF,team-jumbo-visma-2019,0
paris-roubaix,lennard-kamna,2019,22,DNF,team-sunweb-2019,0
paris-roubaix,casper-pedersen,2019,23,DNF,team-sunweb-2019,0
paris-roubaix,asbjorn-kragh-andersen,2019,27,DNF,team-sunweb-2019,0
paris-roubaix,magnus-cort-nielsen,2019,26,DNF,astana-pro-team-2019,0
paris-roubaix,dmitriy-gruzdev,2019,33,DNF,astana-pro-team-2019,0
paris-roubaix,daniil-fominykh,2019,27,DNF,astana-pro-team-2019,0
paris-roubaix,zhandos-bizhigitov,2019,27,DNF,astana-pro-team-2019,0
paris-roubaix,daniel-oss,2019,32,DNF,bora-hansgrohe-2019,0
paris-roubaix,maciej-bodnar,2019,34,DNF,bora-hansgrohe-2019,0
paris-roubaix,juraj-sagan,2019,30,DNF,bora-hansgrohe-2019,0
paris-roubaix,christian-knees,2019,38,DNF,team-sky-2019,0
paris-roubaix,filippo-ganna,2019,22,DNF,team-sky-2019,0
paris-roubaix,ludwig-de-winter,2019,26,DNF,wanty-gobert-cycling-team-2019,0
paris-roubaix,pieter-vanspeybrouck,2019,32,DNF,wanty-gobert-cycling-team-2019,0
paris-roubaix,daniele-bennati,2019,38,DNF,movistar-team-2019,0
paris-roubaix,jorge-arcas,2019,26,DNF,movistar-team-2019,0
paris-roubaix,jasha-sutterlin,2019,26,DNF,movistar-team-2019,0
paris-roubaix,jurgen-roelandts,2019,33,DNF,movistar-team-2019,0
paris-roubaix,jaime-castrillo,2019,23,DNF,movistar-team-2019,0
paris-roubaix,frederik-frison,2019,26,DNF,lotto-soudal-2019,0
paris-roubaix,nikolas-maes,2019,33,DNF,lotto-soudal-2019,0
paris-roubaix,brian-van-goethem,2019,27,DNF,lotto-soudal-2019,0
paris-roubaix,lawrence-naesen,2019,26,DNF,lotto-soudal-2019,0
paris-roubaix,tiesj-benoot,2019,25,DNF,lotto-soudal-2019,0
paris-roubaix,senne-leysen,2019,23,DNF,roompot-charles-2019,0
paris-roubaix,michael-van-staeyen,2019,30,DNF,roompot-charles-2019,0
paris-roubaix,sjoerd-van-ginneken,2019,26,DNF,roompot-charles-2019,0
paris-roubaix,justin-timmermans,2019,22,DNF,roompot-charles-2019,0
paris-roubaix,phil-bauhaus,2019,24,DNF,bahrain-merida-2019,0
paris-roubaix,marcel-sieberg,2019,36,DNF,bahrain-merida-2019,0
paris-roubaix,taylor-phinney,2019,28,DNF,ef-education-first-2019,0
paris-roubaix,julius-van-den-berg,2019,22,DNF,ef-education-first-2019,0
paris-roubaix,iuri-filosi,2019,27,DNF,delko-marseille-provence-2019,0
paris-roubaix,jeremy-leveau,2019,26,DNF,delko-marseille-provence-2019,0
paris-roubaix,brenton-jones,2019,27,DNF,delko-marseille-provence-2019,0
paris-roubaix,julien-morice,2019,27,DNF,vital-concept-bb-hotels-2019,0
paris-roubaix,fernando-gaviria,2019,24,DNS,uae-team-emirates-2019,0
paris-roubaix,peter-sagan,2018,28,1,bora-hansgrohe-2018,500
paris-roubaix,silvan-dillier,2018,27,2,ag2r-la-mondiale-2018,400
paris-roubaix,niki-terpstra,2018,33,3,quick-step-floors-2018,325
paris-roubaix,greg-van-avermaet,2018,32,4,bmc-racing-team-2018,275
paris-roubaix,jasper-stuyven,2018,25,5,trek-segafredo-2018,225
paris-roubaix,sep-vanmarcke,2018,29,6,team-ef-education-first-drapac-p-b-cannondale-2018,175
paris-roubaix,nils-politt,2018,24,7,team-katusha-alpecin-2018,150
paris-roubaix,taylor-phinney,2018,27,8,team-ef-education-first-drapac-p-b-cannondale-2018,125
paris-roubaix,zdenek-stybar,2018,32,9,quick-step-floors-2018,100
paris-roubaix,jens-debusschere,2018,28,10,lotto-soudal-2018,85
paris-roubaix,mike-teunissen,2018,25,11,team-sunweb-2018,70
paris-roubaix,oliver-naesen,2018,27,12,ag2r-la-mondiale-2018,60
paris-roubaix,wout-van-aert,2018,23,13,verandas-willems-crelan-2018,50
paris-roubaix,jelle-wallays,2018,28,14,lotto-soudal-2018,40
paris-roubaix,philippe-gilbert,2018,35,15,quick-step-floors-2018,35
paris-roubaix,amund-grondahl-jansen,2018,24,16,team-lottonl-jumbo-2018,30
paris-roubaix,john-degenkolb,2018,29,17,trek-segafredo-2018,30
paris-roubaix,marco-marcato,2018,34,18,uae-team-emirates-2018,30
paris-roubaix,dylan-van-baarle,2018,25,19,team-sky-2018,30
paris-roubaix,heinrich-haussler,2018,34,20,bahrain-merida-pro-cycling-team-2018,30
paris-roubaix,bert-de-backer,2018,34,21,vital-concept-cycling-club-2018,20
paris-roubaix,mathew-hayman,2018,39,22,mitchelton-scott-2018,20
paris-roubaix,jean-pierre-drucker,2018,31,23,bmc-racing-team-2018,20
paris-roubaix,edward-theuns,2018,26,24,team-sunweb-2018,20
paris-roubaix,marcus-burghardt,2018,34,25,bora-hansgrohe-2018,20
paris-roubaix,marc-sarreau,2018,24,26,groupama-fdj-2018,20
paris-roubaix,sven-erik-bystrom,2018,26,27,uae-team-emirates-2018,20
paris-roubaix,yves-lampaert,2018,26,28,quick-step-floors-2018,20
paris-roubaix,nikolas-maes,2018,31,29,lotto-soudal-2018,20
paris-roubaix,imanol-erviti,2018,34,30,movistar-team-2018,20
paris-roubaix,koen-de-kort,2018,35,31,trek-segafredo-2018,10
paris-roubaix,stijn-vandenbergh,2018,33,32,ag2r-la-mondiale-2018,10
paris-roubaix,truls-korsaeth,2018,24,33,astana-pro-team-2018,10
paris-roubaix,edvald-boasson-hagen,2018,30,34,team-dimension-data-2018,10
paris-roubaix,matti-breschel,2018,33,35,team-ef-education-first-drapac-p-b-cannondale-2018,10
paris-roubaix,maarten-wynants,2018,35,36,team-lottonl-jumbo-2018,10
paris-roubaix,frederik-frison,2018,25,37,lotto-soudal-2018,10
paris-roubaix,lars-ytting-bak,2018,38,38,lotto-soudal-2018,10
paris-roubaix,marcel-sieberg,2018,35,39,lotto-soudal-2018,10
paris-roubaix,daniel-oss,2018,31,40,bora-hansgrohe-2018,10
paris-roubaix,gianni-moscon,2018,23,41,team-sky-2018,10
paris-roubaix,tanguy-turgis,2018,19,42,vital-concept-cycling-club-2018,10
paris-roubaix,jimmy-turgis,2018,26,43,cofidis-solutions-credits-2018,10
paris-roubaix,dylan-groenewegen,2018,24,44,team-lottonl-jumbo-2018,10
paris-roubaix,rick-zabel,2018,24,45,team-katusha-alpecin-2018,10
paris-roubaix,adrien-petit,2018,27,46,direct-energie-2018,10
paris-roubaix,jenthe-biermans,2018,22,47,team-katusha-alpecin-2018,10
paris-roubaix,boy-van-poppel,2018,30,48,trek-segafredo-2018,10
paris-roubaix,owain-doull,2018,24,49,team-sky-2018,10
paris-roubaix,iljo-keisse,2018,35,50,quick-step-floors-2018,10
paris-roubaix,michael-schar,2018,31,51,bmc-racing-team-2018,5
paris-roubaix,max-walscheid,2018,24,52,team-sunweb-2018,5
paris-roubaix,julien-morice,2018,26,53,vital-concept-cycling-club-2018,5
paris-roubaix,jay-robert-thomson,2018,31,54,team-dimension-data-2018,5
paris-roubaix,tony-gallopin,2018,29,55,ag2r-la-mondiale-2018,5
paris-roubaix,jimmy-duquennoy,2018,22,56,wb-aqua-protect-veranclassic-2018,3
paris-roubaix,alexander-kristoff,2018,30,57,uae-team-emirates-2018,3
paris-roubaix,juraj-sagan,2018,29,58,bora-hansgrohe-2018,3
paris-roubaix,luke-durbridge,2018,26,59,mitchelton-scott-2018,3
paris-roubaix,gregory-rast,2018,38,60,trek-segafredo-2018,3
paris-roubaix,arnaud-demare,2018,26,61,groupama-fdj-2018,0
paris-roubaix,ramon-sinkeldam,2018,29,62,groupama-fdj-2018,0
paris-roubaix,mitchell-docker,2018,31,63,team-ef-education-first-drapac-p-b-cannondale-2018,0
paris-roubaix,thomas-scully,2018,28,64,team-ef-education-first-drapac-p-b-cannondale-2018,0
paris-roubaix,jacopo-guarnieri,2018,30,65,groupama-fdj-2018,0
paris-roubaix,ignatas-konovalovas,2018,32,66,groupama-fdj-2018,0
paris-roubaix,jens-keukeleire,2018,29,67,lotto-soudal-2018,0
paris-roubaix,christophe-laporte,2018,25,68,cofidis-solutions-credits-2018,0
paris-roubaix,roger-kluge,2018,32,69,mitchelton-scott-2018,0
paris-roubaix,bert-van-lerberghe,2018,25,70,cofidis-solutions-credits-2018,0
paris-roubaix,mads-pedersen,2018,22,71,trek-segafredo-2018,0
paris-roubaix,tony-martin,2018,32,72,team-katusha-alpecin-2018,0
paris-roubaix,ludovic-robeet,2018,23,73,wb-aqua-protect-veranclassic-2018,0
paris-roubaix,geoffrey-soupe,2018,30,74,cofidis-solutions-credits-2018,0
paris-roubaix,gatis-smukulis,2018,30,75,delko-marseille-provence-ktm-2018,0
paris-roubaix,bram-tankink,2018,39,76,team-lottonl-jumbo-2018,0
paris-roubaix,brice-feillu,2018,32,77,fortuneo-samsic-2018,0
paris-roubaix,phil-bauhaus,2018,23,78,team-sunweb-2018,0
paris-roubaix,hugo-hofstetter,2018,24,79,cofidis-solutions-credits-2018,0
paris-roubaix,sylvain-chavanel,2018,38,80,direct-energie-2018,0
paris-roubaix,pascal-eenkhoorn,2018,21,81,team-lottonl-jumbo-2018,0
paris-roubaix,jos-van-emden,2018,33,82,team-lottonl-jumbo-2018,0
paris-roubaix,jonas-van-genechten,2018,31,83,vital-concept-cycling-club-2018,0
paris-roubaix,hugo-houle,2018,27,84,astana-pro-team-2018,0
paris-roubaix,dmitriy-gruzdev,2018,32,85,astana-pro-team-2018,0
paris-roubaix,kenneth-van-bilsen,2018,27,86,cofidis-solutions-credits-2018,0
paris-roubaix,christian-knees,2018,37,87,team-sky-2018,0
paris-roubaix,cyril-lemoine,2018,35,88,cofidis-solutions-credits-2018,0
paris-roubaix,pierre-luc-perichon,2018,31,89,fortuneo-samsic-2018,0
paris-roubaix,marco-haller,2018,27,90,team-katusha-alpecin-2018,0
paris-roubaix,nuno-bico,2018,23,91,movistar-team-2018,0
paris-roubaix,julien-stassen,2018,29,92,wb-aqua-protect-veranclassic-2018,0
paris-roubaix,kenny-dehaes,2018,33,93,wb-aqua-protect-veranclassic-2018,0
paris-roubaix,dries-de-bondt,2018,26,94,verandas-willems-crelan-2018,0
paris-roubaix,johann-van-zyl,2018,27,95,team-dimension-data-2018,0
paris-roubaix,nico-denz,2018,24,96,ag2r-la-mondiale-2018,0
paris-roubaix,jack-bauer,2018,33,97,mitchelton-scott-2018,0
paris-roubaix,julien-trarieux,2018,25,98,delko-marseille-provence-ktm-2018,0
paris-roubaix,iuri-filosi,2018,26,99,delko-marseille-provence-ktm-2018,0
paris-roubaix,luka-pibernik,2018,24,100,bahrain-merida-pro-cycling-team-2018,0
paris-roubaix,simone-consonni,2018,23,101,uae-team-emirates-2018,0
paris-roubaix,sindre-skjoestad-lunke,2018,24,OTL,fortuneo-samsic-2018,0
paris-roubaix,simon-sellier,2018,23,OTL,direct-energie-2018,0
paris-roubaix,romain-cardis,2018,25,OTL,direct-energie-2018,0
paris-roubaix,oliviero-troia,2018,23,OTL,uae-team-emirates-2018,0
paris-roubaix,filippo-ganna,2018,21,OTL,uae-team-emirates-2018,0
paris-roubaix,ryan-gibbons,2018,23,OTL,team-dimension-data-2018,0
paris-roubaix,timo-roosen,2018,25,OTL,team-lottonl-jumbo-2018,0
paris-roubaix,ludwig-de-winter,2018,25,OTL,wb-aqua-protect-veranclassic-2018,0
paris-roubaix,senne-leysen,2018,22,OTL,verandas-willems-crelan-2018,0
paris-roubaix,stijn-steels,2018,28,OTL,verandas-willems-crelan-2018,0
paris-roubaix,david-per,2018,23,OTL,bahrain-merida-pro-cycling-team-2018,0
paris-roubaix,jeremy-lecroq,2018,23,OTL,vital-concept-cycling-club-2018,0
paris-roubaix,julien-duval,2018,27,DNF,ag2r-la-mondiale-2018,0
paris-roubaix,gediminas-bagdonas,2018,32,DNF,ag2r-la-mondiale-2018,0
paris-roubaix,jurgen-roelandts,2018,32,DNF,bmc-racing-team-2018,0
paris-roubaix,stefan-kung,2018,24,DNF,bmc-racing-team-2018,0
paris-roubaix,nathan-van-hooydonck,2018,22,DNF,bmc-racing-team-2018,0
paris-roubaix,fran-ventoso,2018,35,DNF,bmc-racing-team-2018,0
paris-roubaix,benoit-jarrier,2018,29,DNF,fortuneo-samsic-2018,0
paris-roubaix,bram-welten,2018,21,DNF,fortuneo-samsic-2018,0
paris-roubaix,michael-carbel,2018,23,DNF,fortuneo-samsic-2018,0
paris-roubaix,maxime-daniel,2018,26,DNF,fortuneo-samsic-2018,0
paris-roubaix,alexandre-pichot,2018,35,DNF,direct-energie-2018,0
paris-roubaix,yohann-gene,2018,36,DNF,direct-energie-2018,0
paris-roubaix,damien-gaudin,2018,31,DNF,direct-energie-2018,0
paris-roubaix,antoine-duchesne,2018,26,DNF,groupama-fdj-2018,0
paris-roubaix,olivier-le-gac,2018,24,DNF,groupama-fdj-2018,0
paris-roubaix,alexander-edmondson,2018,24,DNF,mitchelton-scott-2018,0
paris-roubaix,matteo-trentin,2018,28,DNF,mitchelton-scott-2018,0
paris-roubaix,luka-mezgec,2018,29,DNF,mitchelton-scott-2018,0
paris-roubaix,mads-wurtz-schmidt,2018,24,DNF,team-katusha-alpecin-2018,0
paris-roubaix,marcel-kittel,2018,29,DNF,team-katusha-alpecin-2018,0
paris-roubaix,roberto-ferrari,2018,35,DNF,uae-team-emirates-2018,0
paris-roubaix,ryan-mullen,2018,23,DNF,trek-segafredo-2018,0
paris-roubaix,jaco-venter,2018,31,DNF,team-dimension-data-2018,0
paris-roubaix,nick-dougall,2018,25,DNF,team-dimension-data-2018,0
paris-roubaix,julien-vermote,2018,28,DNF,team-dimension-data-2018,0
paris-roubaix,florian-senechal,2018,24,DNF,quick-step-floors-2018,0
paris-roubaix,tim-declercq,2018,29,DNF,quick-step-floors-2018,0
paris-roubaix,lennard-hofstede,2018,23,DNF,team-sunweb-2018,0
paris-roubaix,tom-stamsnijder,2018,32,DNF,team-sunweb-2018,0
paris-roubaix,soren-kragh-andersen,2018,23,DNF,team-sunweb-2018,0
